DEMAND,SOLAR,WIND,COAL,COAL_CRYO,COAL_AMINE,NUCLEAR
31434,1902.28,44011.29,57747,57747,57747,115494
31222,24.71,42675.92,57747,57747,57747,115494
31817,0,41133.71,57747,57747,57747,115494
33294,0,39167.38,57747,57747,57747,115494
33432,0,37944.53,57747,57747,57747,115494
31706,0,37574.04,57747,57747,57747,115494
29244,0,37648.43,57747,57747,57747,115494
27117,0,37303.75,57747,57747,57747,115494
25708,0,36762.25,57747,57747,57747,115494
24914,0,36095.09,57747,57747,57747,115494
24640,0,35111.33,57747,57747,57747,115494
24584,0,34463.45,57747,57747,57747,115494
25209,119.79,33227.95,57747,57747,57747,115494
26788,3308.89,30448.19,57747,57747,57747,115494
28749,6495.86,30035.17,57747,57747,57747,115494
30059,8610.09,31575.67,57747,57747,57747,115494
30694,9761.9,32405.95,57747,57747,57747,115494
31403,10480.63,33746.84,57747,57747,57747,115494
31771,10869.94,35593.14,57747,57747,57747,115494
31835,10858.19,37098.56,57747,57747,57747,115494
31840,10339.67,38309.03,57747,57747,57747,115494
31978,9517.63,39347.88,57747,57747,57747,115494
31863,7742.4,40612.47,57747,57747,57747,115494
31818,5094.25,41347.72,57747,57747,57747,115494
31978,1914,40365.9,57747,57747,57747,115494
31986,34.86,38176.64,57747,57747,57747,115494
32212,0,35945.56,57747,57747,57747,115494
33213,0,34421.24,57747,57747,57747,115494
33514,0,32798.05,57747,57747,57747,115494
31828,0,31929.56,57747,57747,57747,115494
29520,0,30798.26,57747,57747,57747,115494
27420,0,29332.96,57747,57747,57747,115494
25901,0,28294.23,57747,57747,57747,115494
25119,0,25637.32,57747,57747,57747,115494
24773,0,22982.66,57747,57747,57747,115494
24780,0,21300.13,57747,57747,57747,115494
25509,43.39,19930.47,57747,57747,57747,115494
27216,1366.02,18522.01,57747,57747,57747,115494
28927,2787.02,19648.1,57747,57747,57747,115494
30258,4697.8,20924.45,57747,57747,57747,115494
30756,5889.43,23125.64,57747,57747,57747,115494
31318,5821.41,25764.95,57747,57747,57747,115494
31258,5521.85,27796.52,57747,57747,57747,115494
31191,5115.03,29309.12,57747,57747,57747,115494
31064,5115.32,31561.65,57747,57747,57747,115494
31276,4151.02,33586.03,57747,57747,57747,115494
31416,2939.47,35157.44,57747,57747,57747,115494
31273,2345.19,33417.58,57747,57747,57747,115494
31617,898.65,35119.93,57747,57747,57747,115494
31386,20.18,35970.77,57747,57747,57747,115494
31576,0,36940.16,57747,57747,57747,115494
33099,0,36396.03,57747,57747,57747,115494
33503,0,34979.34,57747,57747,57747,115494
31949,0,34829.86,57747,57747,57747,115494
29443,0,34199.02,57747,57747,57747,115494
27485,0,33848.78,57747,57747,57747,115494
26305,0,32687.85,57747,57747,57747,115494
25601,0,32438.51,57747,57747,57747,115494
24939,0,31971.31,57747,57747,57747,115494
24964,0,31358.9,57747,57747,57747,115494
25693,128.19,30911.88,57747,57747,57747,115494
27165,2855.97,31335.65,57747,57747,57747,115494
29053,5298.75,31296.96,57747,57747,57747,115494
30117,7193.38,31109.18,57747,57747,57747,115494
30740,8278.26,30322.61,57747,57747,57747,115494
31029,8957.84,30485.19,57747,57747,57747,115494
31349,9258.4,30684.46,57747,57747,57747,115494
31286,9082.8,29773.22,57747,57747,57747,115494
31122,8748.91,28999.46,57747,57747,57747,115494
31238,8208.87,29025.87,57747,57747,57747,115494
31255,6846.97,30705.39,57747,57747,57747,115494
31244,4534.57,33268.84,57747,57747,57747,115494
31071,1655.27,34866.08,57747,57747,57747,115494
31148,19.94,35250.72,57747,57747,57747,115494
31271,0,33702.4,57747,57747,57747,115494
32979,0,30675.3,57747,57747,57747,115494
33428,0,28794.36,57747,57747,57747,115494
31834,0,26470.62,57747,57747,57747,115494
29742,0,24022.25,57747,57747,57747,115494
27706,0,20962.32,57747,57747,57747,115494
26262,0,18683.62,57747,57747,57747,115494
25477,0,15980.88,57747,57747,57747,115494
24938,0,13568.65,57747,57747,57747,115494
24832,0,11728.25,57747,57747,57747,115494
25575,154.42,9667.34,57747,57747,57747,115494
27098,2681.03,6983.36,57747,57747,57747,115494
28844,5352.93,4419.2,57747,57747,57747,115494
30121,7540.17,3704.82,57747,57747,57747,115494
30791,8349.64,2914.16,57747,57747,57747,115494
30765,9042.34,1856.82,57747,57747,57747,115494
30804,9388.12,1420.56,57747,57747,57747,115494
30644,9200.7,1690.35,57747,57747,57747,115494
30515,9068.11,2657.07,57747,57747,57747,115494
30653,7961.98,4247.95,57747,57747,57747,115494
30649,6303.07,6461.57,57747,57747,57747,115494
30834,4088.75,9035.57,57747,57747,57747,115494
30984,1482.56,12319.53,57747,57747,57747,115494
31238,17.22,16632.97,57747,57747,57747,115494
31214,0,18371.69,57747,57747,57747,115494
32242,0,17531.67,57747,57747,57747,115494
32854,0,15526.85,57747,57747,57747,115494
31295,0,13969.83,57747,57747,57747,115494
29744,0,12508.67,57747,57747,57747,115494
27662,0,10724.9,57747,57747,57747,115494
26311,0,9115.61,57747,57747,57747,115494
25213,0,7797.28,57747,57747,57747,115494
24629,0,6964.33,57747,57747,57747,115494
24339,0,6511.21,57747,57747,57747,115494
24486,149.23,6537.54,57747,57747,57747,115494
25140,2989.75,6018.19,57747,57747,57747,115494
25715,6243.63,4444.8,57747,57747,57747,115494
26393,8809.07,4141.32,57747,57747,57747,115494
27544,10177.61,4664.64,57747,57747,57747,115494
27995,10987.49,5556.05,57747,57747,57747,115494
28203,11571.28,6610.68,57747,57747,57747,115494
28321,11529.16,7644.27,57747,57747,57747,115494
28365,10839.64,8088.1,57747,57747,57747,115494
28564,10174.27,8369.86,57747,57747,57747,115494
28877,8393.31,8645.2,57747,57747,57747,115494
29513,5823.65,9595.62,57747,57747,57747,115494
30006,2371.03,11398.08,57747,57747,57747,115494
30469,52.1,14043.07,57747,57747,57747,115494
30935,0,14980.32,57747,57747,57747,115494
31987,0,14489.28,57747,57747,57747,115494
32390,0,14577.36,57747,57747,57747,115494
30975,0,14546.6,57747,57747,57747,115494
29122,0,14009.64,57747,57747,57747,115494
27074,0,13186.16,57747,57747,57747,115494
25753,0,12380.38,57747,57747,57747,115494
24726,0,11428.86,57747,57747,57747,115494
24002,0,10649.01,57747,57747,57747,115494
23656,0,9858.41,57747,57747,57747,115494
23639,201.29,9090.43,57747,57747,57747,115494
23873,3715.37,8015.53,57747,57747,57747,115494
24024,7156.63,5602.39,57747,57747,57747,115494
24567,9489.24,4523.01,57747,57747,57747,115494
25606,10706.78,4541.6,57747,57747,57747,115494
26438,11407.38,5261.9,57747,57747,57747,115494
27090,11686.8,6658.85,57747,57747,57747,115494
27698,11590.4,8524.37,57747,57747,57747,115494
28234,11003.2,10122.48,57747,57747,57747,115494
28885,10064.22,11789.88,57747,57747,57747,115494
29487,8241.78,13609.5,57747,57747,57747,115494
30761,5536.99,15823.04,57747,57747,57747,115494
31512,2150.96,18643.08,57747,57747,57747,115494
32054,45.47,21590.09,57747,57747,57747,115494
32589,0,23303.95,57747,57747,57747,115494
33510,0,23865.93,57747,57747,57747,115494
33749,0,23278.23,57747,57747,57747,115494
31972,0,23585.64,57747,57747,57747,115494
29511,0,24151.29,57747,57747,57747,115494
27022,0,23592.75,57747,57747,57747,115494
25754,0,23166.13,57747,57747,57747,115494
24965,0,22489.85,57747,57747,57747,115494
24456,0,21787.34,57747,57747,57747,115494
24457,0,20488.5,57747,57747,57747,115494
25272,209.93,18853.64,57747,57747,57747,115494
26965,3561.2,16220.13,57747,57747,57747,115494
29161,6780.34,12979.44,57747,57747,57747,115494
30749,9025.28,12421.77,57747,57747,57747,115494
31848,10238.12,13019.44,57747,57747,57747,115494
32828,10898.71,13881.4,57747,57747,57747,115494
33799,11184.23,15099.96,57747,57747,57747,115494
34718,11094.07,17097,57747,57747,57747,115494
35563,10567.3,19696.7,57747,57747,57747,115494
36670,9837.47,22973.7,57747,57747,57747,115494
37351,8227.79,26360.57,57747,57747,57747,115494
38112,5535.49,29668.48,57747,57747,57747,115494
38612,2225.71,31670.07,57747,57747,57747,115494
38467,54.18,31773.71,57747,57747,57747,115494
37904,0,30945.53,57747,57747,57747,115494
38096,0,29940.17,57747,57747,57747,115494
37692,0,28005.99,57747,57747,57747,115494
35217,0,26377.44,57747,57747,57747,115494
31861,0,24759.46,57747,57747,57747,115494
28991,0,23531.41,57747,57747,57747,115494
27306,0,21799.85,57747,57747,57747,115494
26111,0,19666.39,57747,57747,57747,115494
25587,0,18271.82,57747,57747,57747,115494
25546,0,17711.93,57747,57747,57747,115494
26255,252.48,16249.12,57747,57747,57747,115494
27670,3642.96,14004.04,57747,57747,57747,115494
29403,6685.7,11336.86,57747,57747,57747,115494
30943,8843.34,10092.24,57747,57747,57747,115494
32002,10025.8,8598.73,57747,57747,57747,115494
33111,10653.92,6752.27,57747,57747,57747,115494
34184,10933.06,5249.56,57747,57747,57747,115494
35124,10931.1,4584.65,57747,57747,57747,115494
36144,10577.33,4431.17,57747,57747,57747,115494
36979,9615.21,4644.26,57747,57747,57747,115494
37932,7976.78,5330.72,57747,57747,57747,115494
38799,5357.51,6298.88,57747,57747,57747,115494
39070,1929.89,7878.76,57747,57747,57747,115494
38668,25.99,10795.74,57747,57747,57747,115494
38108,0,12319.97,57747,57747,57747,115494
38337,0,12210.96,57747,57747,57747,115494
38269,0,11614.55,57747,57747,57747,115494
35527,0,11452.09,57747,57747,57747,115494
32215,0,12201.9,57747,57747,57747,115494
29353,0,12346.65,57747,57747,57747,115494
27426,0,13094.91,57747,57747,57747,115494
26284,0,13258.9,57747,57747,57747,115494
25469,0,13212.38,57747,57747,57747,115494
25473,0,13814.07,57747,57747,57747,115494
25844,84.27,13674.19,57747,57747,57747,115494
27329,1468.51,12544.11,57747,57747,57747,115494
29385,3654.31,10089.43,57747,57747,57747,115494
30838,5909.67,9442.45,57747,57747,57747,115494
31814,7614.66,8106.68,57747,57747,57747,115494
32912,9067.39,6411.22,57747,57747,57747,115494
33758,9963.19,4701.11,57747,57747,57747,115494
34507,9698.68,2931.29,57747,57747,57747,115494
35196,9173.98,1876.03,57747,57747,57747,115494
35966,8669.39,1377.15,57747,57747,57747,115494
36495,7236.54,1236.59,57747,57747,57747,115494
37166,5057.56,1573.25,57747,57747,57747,115494
37557,1991.81,2876.84,57747,57747,57747,115494
37527,24.48,7127.65,57747,57747,57747,115494
37167,0,8479.37,57747,57747,57747,115494
37295,0,7954.29,57747,57747,57747,115494
37327,0,7200.91,57747,57747,57747,115494
35388,0,6530.29,57747,57747,57747,115494
32630,0,5911.05,57747,57747,57747,115494
29149,0,5169.37,57747,57747,57747,115494
27374,0,4460.87,57747,57747,57747,115494
26182,0,3845.97,57747,57747,57747,115494
25416,0,3193.72,57747,57747,57747,115494
25271,0,2920.96,57747,57747,57747,115494
25952,237.86,2749.19,57747,57747,57747,115494
27682,2833.85,2415.24,57747,57747,57747,115494
29676,5290.54,1345.25,57747,57747,57747,115494
31130,7227.91,782.44,57747,57747,57747,115494
32113,8031.28,563.98,57747,57747,57747,115494
32991,8611.24,409.42,57747,57747,57747,115494
33921,8464.02,390.05,57747,57747,57747,115494
34103,8105.91,511.41,57747,57747,57747,115494
34707,7607.79,705.12,57747,57747,57747,115494
35408,6860.93,1085.48,57747,57747,57747,115494
35600,5422.4,1959.8,57747,57747,57747,115494
35723,3658.05,3724.22,57747,57747,57747,115494
36006,1416.08,6371.75,57747,57747,57747,115494
35785,39.7,9595.92,57747,57747,57747,115494
35349,0.01,10741,57747,57747,57747,115494
36041,0,11325.69,57747,57747,57747,115494
36264,0,11509.34,57747,57747,57747,115494
34217,0,10571.76,57747,57747,57747,115494
31455,0,9374.22,57747,57747,57747,115494
28999,0,8598.05,57747,57747,57747,115494
27398,0,7395.1,57747,57747,57747,115494
26429,0,5945.24,57747,57747,57747,115494
25840,0,4677.75,57747,57747,57747,115494
25877,0,3768.26,57747,57747,57747,115494
26512,242.44,3075.82,57747,57747,57747,115494
27839,2541.66,2384.82,57747,57747,57747,115494
29590,5215.14,1389.13,57747,57747,57747,115494
31318,7304.46,925.86,57747,57747,57747,115494
32202,8287.14,1094.08,57747,57747,57747,115494
32976,8571.54,1893.15,57747,57747,57747,115494
33398,8514.71,3197.37,57747,57747,57747,115494
33819,8263.7,5078.14,57747,57747,57747,115494
33942,8018.08,7065.24,57747,57747,57747,115494
34125,6822.88,9049.52,57747,57747,57747,115494
33953,5668.35,11670.2,57747,57747,57747,115494
33772,3697.38,14774.05,57747,57747,57747,115494
33082,1576.76,18166.37,57747,57747,57747,115494
32695,25,24072.48,57747,57747,57747,115494
32494,0,26474.86,57747,57747,57747,115494
33355,0,23200.61,57747,57747,57747,115494
33947,0,19327.83,57747,57747,57747,115494
32562,0,16451.29,57747,57747,57747,115494
30309,0,13833.21,57747,57747,57747,115494
28080,0,12629.01,57747,57747,57747,115494
26949,0,11629.32,57747,57747,57747,115494
26059,0,10591.74,57747,57747,57747,115494
25336,0,9765.62,57747,57747,57747,115494
25008,0,9325.61,57747,57747,57747,115494
25190,337.21,9157.51,57747,57747,57747,115494
25569,3567.09,7872.54,57747,57747,57747,115494
25943,6512.82,6097.42,57747,57747,57747,115494
27018,8457.36,5778.04,57747,57747,57747,115494
28039,9605.54,6449.51,57747,57747,57747,115494
28500,10179.98,8424.56,57747,57747,57747,115494
28850,10407.42,12212.56,57747,57747,57747,115494
28859,9963.78,17507.89,57747,57747,57747,115494
28589,9280.44,23544.59,57747,57747,57747,115494
28529,8847.3,28292.37,57747,57747,57747,115494
28585,7200.51,30261.12,57747,57747,57747,115494
28845,4968.88,31993.76,57747,57747,57747,115494
29293,2035.48,33534.71,57747,57747,57747,115494
29823,22.86,33094.29,57747,57747,57747,115494
30469,0,31482.09,57747,57747,57747,115494
31436,0,29158.57,57747,57747,57747,115494
32034,0,27620.48,57747,57747,57747,115494
30829,0,26063.51,57747,57747,57747,115494
29098,0,25120.03,57747,57747,57747,115494
27139,0,23856.77,57747,57747,57747,115494
25842,0,22134.56,57747,57747,57747,115494
25156,0,20385.49,57747,57747,57747,115494
24387,0,18196.85,57747,57747,57747,115494
24038,0,15939.93,57747,57747,57747,115494
23992,357.63,13855.03,57747,57747,57747,115494
24278,3248.73,9988.15,57747,57747,57747,115494
24393,5913.08,6891.49,57747,57747,57747,115494
24955,7714.36,5604.32,57747,57747,57747,115494
25868,8889.34,4961.75,57747,57747,57747,115494
26550,9400.63,5487.23,57747,57747,57747,115494
26966,9544.62,7192.96,57747,57747,57747,115494
27122,9373.87,9788.35,57747,57747,57747,115494
27377,8754.83,12589.53,57747,57747,57747,115494
27497,7822.97,15653.06,57747,57747,57747,115494
27639,6303.58,19478.35,57747,57747,57747,115494
28173,3921.58,23846.6,57747,57747,57747,115494
28622,1361.06,28078.78,57747,57747,57747,115494
29385,21.1,31487.38,57747,57747,57747,115494
29954,0,32252.27,57747,57747,57747,115494
31190,0,31252.13,57747,57747,57747,115494
31636,0,29860.05,57747,57747,57747,115494
30305,0,28233.78,57747,57747,57747,115494
28080,0,27563.97,57747,57747,57747,115494
26168,0,26164.72,57747,57747,57747,115494
24839,0,23676.96,57747,57747,57747,115494
24353,0,21399.22,57747,57747,57747,115494
24146,0,19367.7,57747,57747,57747,115494
24179,0,17564.43,57747,57747,57747,115494
24928,330.29,16112.72,57747,57747,57747,115494
26278,2878.54,14239.6,57747,57747,57747,115494
28468,5380.69,12652.99,57747,57747,57747,115494
29968,7252.48,10707.49,57747,57747,57747,115494
30498,8379.66,11019.87,57747,57747,57747,115494
30830,8883.48,13206.09,57747,57747,57747,115494
30847,8584.4,14955.72,57747,57747,57747,115494
30736,8135.98,18198.97,57747,57747,57747,115494
30528,7906.75,23189.35,57747,57747,57747,115494
30621,7212.51,27320.57,57747,57747,57747,115494
30544,5712.35,31272.42,57747,57747,57747,115494
30096,4086.37,31780.27,57747,57747,57747,115494
30270,1639.41,29761.54,57747,57747,57747,115494
30502,60.35,29621.77,57747,57747,57747,115494
31148,0,27898.45,57747,57747,57747,115494
32540,0,27105.31,57747,57747,57747,115494
33285,0,27493.11,57747,57747,57747,115494
31556,0,27572.3,57747,57747,57747,115494
29002,0,26977.02,57747,57747,57747,115494
26985,0,26354.57,57747,57747,57747,115494
25846,0,26170.1,57747,57747,57747,115494
25255,0,26372.09,57747,57747,57747,115494
25069,0,26909.2,57747,57747,57747,115494
25113,0,26560.73,57747,57747,57747,115494
25715,228.17,26930.51,57747,57747,57747,115494
27330,2050.34,28123.92,57747,57747,57747,115494
29058,4081.87,31558.96,57747,57747,57747,115494
30309,5645.07,36158.78,57747,57747,57747,115494
30595,6605.17,39482.69,57747,57747,57747,115494
30957,7798.66,41481.68,57747,57747,57747,115494
31307,9057.84,41220.8,57747,57747,57747,115494
31365,8735.88,41642.14,57747,57747,57747,115494
31320,7765.02,42540.12,57747,57747,57747,115494
31660,6715.67,42615.59,57747,57747,57747,115494
31550,4971.06,41815.85,57747,57747,57747,115494
31557,3617.82,40462.63,57747,57747,57747,115494
31552,1340.5,38711.58,57747,57747,57747,115494
31264,50.54,36499.75,57747,57747,57747,115494
31754,0.12,34894.71,57747,57747,57747,115494
33010,0,32466.1,57747,57747,57747,115494
33802,0,31416.29,57747,57747,57747,115494
32150,0,30658.26,57747,57747,57747,115494
29482,0,29319.67,57747,57747,57747,115494
26941,0,27044.78,57747,57747,57747,115494
25783,0,22956.98,57747,57747,57747,115494
25127,0,19819.73,57747,57747,57747,115494
24746,0,17807.44,57747,57747,57747,115494
24747,0,15950.12,57747,57747,57747,115494
25620,375.58,13951.78,57747,57747,57747,115494
27359,3405.77,10917.57,57747,57747,57747,115494
29352,6163.45,8427.98,57747,57747,57747,115494
30824,7774.27,8300.19,57747,57747,57747,115494
31355,8896.65,6820.18,57747,57747,57747,115494
31605,9620.4,5639.43,57747,57747,57747,115494
32005,10129.62,4508.02,57747,57747,57747,115494
31972,10322.27,3661.41,57747,57747,57747,115494
31704,9680.13,3579.01,57747,57747,57747,115494
31595,8974.35,4246.84,57747,57747,57747,115494
31542,7453.21,5821.65,57747,57747,57747,115494
31543,5208.07,7770.41,57747,57747,57747,115494
31711,2180.41,9313.65,57747,57747,57747,115494
31671,58.12,11786.66,57747,57747,57747,115494
31912,0,13438.61,57747,57747,57747,115494
33285,0,13580.19,57747,57747,57747,115494
34130,0,13937.41,57747,57747,57747,115494
32349,0,14969.08,57747,57747,57747,115494
